--------MACHINE INFORMATION--------

Processor: Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz
Java.vm.version: 25.45-b02
Java.runtime.version: 1.8.0_45-b14
Java.class.version: 52.0
Sun.management.compiler: HotSpot 64-Bit Tiered Compilers
Java.vm.specification.version: 1.8
OS Name: Mac OS X
OS Version: 10.10.5
OS Arch: x86_64
Available Processors: 8

--------TEST RESULTS--------
 DATE ,MAXATTR, MAXFOWARD, MAXBACKWARD, GAP, MINSUPPORT, MAXNODES, EFGS, NODES, NUMATTR, ATTRBERN, EDGEBERN, NODES/EFG, P1, P2, P3, EDGE WEIGHT, P1, P2, P3, NODE WEIGHT, P1, P2, P3, ATTR WEIGHT, P1, P2, P3, PATNODE/EFG, P1, P2, P3, PATEFG, PATNODE, PATPROB, TIME(ms), NUMEDGES, TOTALSUBGRAPHS, HOTSUBGRAPHS, 0-EDGE, 1-EDGE, 2-EDGE, 3-EDGE, 4-EDGE, 5-EDGE
31/08/2015 02:32:29,5,5,5,0,0.11,10,10,10000,10,0.35,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,16407,21100,0,149,49,100
31/08/2015 02:32:32,5,5,5,0,0.12,10,10,10000,10,0.2,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:32:35,5,5,5,0,0.12,10,10,10000,10,0.2,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2378,21156,0,10,10
31/08/2015 02:32:39,5,5,5,0,0.12,10,10,10000,10,0.21,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:32:42,5,5,5,0,0.12,10,10,10000,10,0.21,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2494,21089,0,10,10
31/08/2015 02:32:45,5,5,5,0,0.12,10,10,10000,10,0.22,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:32:49,5,5,5,0,0.12,10,10,10000,10,0.22,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2642,21052,0,10,10
31/08/2015 02:32:52,5,5,5,0,0.12,10,10,10000,10,0.23,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:32:56,5,5,5,0,0.12,10,10,10000,10,0.23,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,2761,21160,0,10,10
31/08/2015 02:32:59,5,5,5,0,0.12,10,10,10000,10,0.24,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
